date,value,series
2020-07-30,3716.89,exchange_rate
2020-07-31,3739.49,exchange_rate
2020-08-01,3733.08,exchange_rate
2020-08-04,3768.39,exchange_rate
2020-08-05,3792.98,exchange_rate
2020-08-06,3775.95,exchange_rate
2020-08-07,3769.67,exchange_rate
2020-08-11,3770.22,exchange_rate
2020-08-12,3749.3,exchange_rate
2020-08-13,3755.61,exchange_rate
2020-08-14,3767.05,exchange_rate
2020-08-15,3783.15,exchange_rate
2020-08-19,3784.15,exchange_rate
2020-08-20,3766.73,exchange_rate
2020-08-21,3792.13,exchange_rate
2020-08-22,3827.27,exchange_rate
2020-08-25,3843.69,exchange_rate
2020-08-26,3867.32,exchange_rate
2020-08-27,3846.64,exchange_rate
2020-08-28,3820.17,exchange_rate
2020-08-29,3760.38,exchange_rate
2020-09-01,3745.41,exchange_rate
2020-09-02,3683.28,exchange_rate
2020-09-03,3653.7,exchange_rate
2020-09-04,3653.23,exchange_rate
2020-09-05,3702.62,exchange_rate
2020-09-09,3757.21,exchange_rate
2020-09-10,3717.25,exchange_rate
2020-09-11,3700.28,exchange_rate
2020-09-12,3709,exchange_rate
2020-09-15,3697,exchange_rate
2020-09-16,3683.49,exchange_rate
2020-09-17,3703.86,exchange_rate
2020-09-18,3714.65,exchange_rate
2020-09-19,3725.37,exchange_rate
2020-09-22,3790.54,exchange_rate
2020-09-23,3813.3,exchange_rate
2020-09-24,3863.6,exchange_rate
2020-09-25,3873.8,exchange_rate
2020-09-26,3867.81,exchange_rate
2020-09-29,3859.9,exchange_rate
2020-09-30,3878.94,exchange_rate
2020-10-01,3865.47,exchange_rate
2020-10-02,3842.34,exchange_rate
2020-10-03,3881.8,exchange_rate
2020-10-06,3843.75,exchange_rate
2020-10-07,3826.77,exchange_rate
2020-10-08,3837.79,exchange_rate
2020-10-09,3839.73,exchange_rate
2020-10-10,3824.25,exchange_rate
2020-10-14,3856.32,exchange_rate
2020-10-15,3843.59,exchange_rate
2020-10-16,3854.47,exchange_rate
2020-10-17,3846.48,exchange_rate
2020-10-20,3842.76,exchange_rate
2020-10-21,3830.79,exchange_rate
2020-10-22,3784.51,exchange_rate
2020-10-23,3776.73,exchange_rate
2020-10-24,3782.66,exchange_rate
2020-10-27,3812.82,exchange_rate
2020-10-28,3810.23,exchange_rate
2020-10-29,3841.46,exchange_rate
2020-10-30,3849.53,exchange_rate
2020-10-31,3858.56,exchange_rate
2020-11-04,3823.45,exchange_rate
2020-11-05,3807.13,exchange_rate
2020-11-06,3763.82,exchange_rate
2020-11-07,3738.19,exchange_rate
2020-11-10,3646.15,exchange_rate
2020-11-11,3650.5,exchange_rate
2020-11-13,3646.22,exchange_rate
2020-11-14,3639.95,exchange_rate
2020-11-18,3635.19,exchange_rate
2020-11-19,3647.73,exchange_rate
2020-11-20,3647.1,exchange_rate
2020-11-21,3649.9,exchange_rate
2020-11-24,3632.92,exchange_rate
2020-11-25,3643.24,exchange_rate
2020-11-26,3620.39,exchange_rate
2020-11-28,3611.44,exchange_rate
2020-12-01,3591.84,exchange_rate
2020-12-02,3558.57,exchange_rate
2020-12-03,3533.21,exchange_rate
2020-12-04,3481.44,exchange_rate
2020-12-05,3467.49,exchange_rate
2020-12-08,3487.65,exchange_rate
2020-12-10,3465.76,exchange_rate
2020-12-11,3448.89,exchange_rate
2020-12-12,3433.45,exchange_rate
2020-12-15,3426.97,exchange_rate
2020-12-16,3422.44,exchange_rate
2020-12-17,3416.21,exchange_rate
2020-12-18,3410.82,exchange_rate
2020-12-19,3420.26,exchange_rate
2020-12-22,3442.41,exchange_rate
2020-12-23,3444.9,exchange_rate
2020-12-24,3482.51,exchange_rate
2020-12-25,3493.77,exchange_rate
2020-12-29,3495.39,exchange_rate
2020-12-30,3482.1,exchange_rate
2020-12-31,3432.5,exchange_rate
2021-01-05,3420.78,exchange_rate
2021-01-06,3450.74,exchange_rate
2021-01-07,3428.04,exchange_rate
2021-01-08,3459.39,exchange_rate
2021-01-09,3478.11,exchange_rate
2021-01-13,3487.65,exchange_rate
2021-01-14,3478.36,exchange_rate
2021-01-15,3469.76,exchange_rate
2021-01-16,3466.8,exchange_rate
2021-01-20,3482.03,exchange_rate
2021-01-21,3476.19,exchange_rate
2021-01-22,3477.48,exchange_rate
2021-01-23,3525.25,exchange_rate
2021-01-26,3582.41,exchange_rate
2021-01-27,3591.48,exchange_rate
2021-01-28,3636.91,exchange_rate
2021-01-29,3585.44,exchange_rate
2021-01-30,3559.46,exchange_rate
2021-02-02,3561.37,exchange_rate
2021-02-03,3534.99,exchange_rate
2021-02-04,3522.57,exchange_rate
2021-02-05,3558.63,exchange_rate
2021-02-06,3543.28,exchange_rate
2021-02-09,3554.65,exchange_rate
2021-02-10,3583.23,exchange_rate
2021-02-11,3557.16,exchange_rate
2021-02-12,3525.45,exchange_rate
2021-02-13,3515.65,exchange_rate
2021-02-17,3518.19,exchange_rate
2021-02-18,3545.84,exchange_rate
2021-02-19,3537.86,exchange_rate
2021-02-20,3555.4,exchange_rate
2021-02-23,3602.41,exchange_rate
2021-02-24,3590.37,exchange_rate
2021-02-25,3578.29,exchange_rate
2021-02-26,3588.23,exchange_rate
2021-02-27,3624.39,exchange_rate
2021-03-02,3622.36,exchange_rate
2021-03-03,3646.61,exchange_rate
2021-03-04,3676.94,exchange_rate
2021-03-05,3647.99,exchange_rate
2021-03-06,3640.2,exchange_rate
2021-03-09,3623.61,exchange_rate
2021-03-10,3598.77,exchange_rate
2021-03-11,3561.91,exchange_rate
2021-03-12,3534.62,exchange_rate
2021-03-13,3575.3,exchange_rate
2021-03-16,3575.63,exchange_rate
2021-03-17,3553.51,exchange_rate
2021-03-18,3578.02,exchange_rate
2021-03-19,3569.45,exchange_rate
2021-03-20,3553.34,exchange_rate
2021-03-24,3589.82,exchange_rate
2021-03-25,3635.12,exchange_rate
2021-03-26,3658.22,exchange_rate
2021-03-27,3665.41,exchange_rate
2021-03-30,3705.85,exchange_rate
2021-03-31,3736.91,exchange_rate
2021-04-01,3678.62,exchange_rate
2021-04-06,3645.79,exchange_rate
2021-04-07,3645.14,exchange_rate
2021-04-08,3639.62,exchange_rate
2021-04-09,3634.07,exchange_rate
2021-04-10,3650.23,exchange_rate
2021-04-13,3653.57,exchange_rate
2021-04-14,3666.17,exchange_rate
2021-04-15,3665.49,exchange_rate
2021-04-16,3620.4,exchange_rate
2021-04-17,3595.57,exchange_rate
2021-04-20,3606.42,exchange_rate
2021-04-21,3636.26,exchange_rate
2021-04-22,3639.12,exchange_rate
2021-04-23,3630.81,exchange_rate
2021-04-24,3640.07,exchange_rate
2021-04-27,3659.62,exchange_rate
2021-04-28,3717.46,exchange_rate
2021-04-29,3699.74,exchange_rate
2021-04-30,3712.89,exchange_rate
2021-05-01,3740.14,exchange_rate
2021-05-04,3816.65,exchange_rate
2021-05-05,3831.35,exchange_rate
2021-05-06,3846.28,exchange_rate
2021-05-07,3800.33,exchange_rate
2021-05-08,3765.33,exchange_rate
2021-05-11,3714.94,exchange_rate
2021-05-12,3703.2,exchange_rate
2021-05-13,3734.09,exchange_rate
2021-05-14,3728.09,exchange_rate
2021-05-15,3682.84,exchange_rate
2021-05-19,3655.74,exchange_rate
2021-05-20,3682.66,exchange_rate
2021-05-21,3721.57,exchange_rate
2021-05-22,3738.19,exchange_rate
2021-05-25,3750.66,exchange_rate
2021-05-26,3735.41,exchange_rate
2021-05-27,3747.48,exchange_rate
2021-05-28,3729.02,exchange_rate
2021-05-29,3715.28,exchange_rate
2021-06-02,3671.38,exchange_rate
2021-06-03,3642.29,exchange_rate
2021-06-04,3657.41,exchange_rate
2021-06-05,3609.2,exchange_rate
2021-06-09,3597.18,exchange_rate
2021-06-10,3588.41,exchange_rate
2021-06-11,3589.86,exchange_rate
2021-06-12,3626.02,exchange_rate
2021-06-16,3693.35,exchange_rate
2021-06-17,3690.56,exchange_rate
2021-06-18,3730.45,exchange_rate
2021-06-19,3753.77,exchange_rate
2021-06-22,3758.08,exchange_rate
2021-06-23,3784.45,exchange_rate
2021-06-24,3773.11,exchange_rate
2021-06-25,3770.35,exchange_rate
2021-06-26,3739.03,exchange_rate
2021-06-29,3713.17,exchange_rate
2021-06-30,3756.67,exchange_rate
2021-07-01,3748.5,exchange_rate
2021-07-02,3775.53,exchange_rate
2021-07-03,3777.17,exchange_rate
2021-07-07,3782.27,exchange_rate
2021-07-08,3815.22,exchange_rate
2021-07-09,3850.46,exchange_rate
2021-07-10,3829.46,exchange_rate
2021-07-13,3824.08,exchange_rate
2021-07-14,3826.85,exchange_rate
2021-07-15,3796.07,exchange_rate
2021-07-16,3809.07,exchange_rate
2021-07-17,3808.46,exchange_rate
2021-07-20,3842.97,exchange_rate
2021-07-22,3855.68,exchange_rate
2021-07-23,3866.86,exchange_rate
2021-07-24,3874.44,exchange_rate
2021-07-27,3904.17,exchange_rate
2021-07-28,3918.49,exchange_rate
2021-07-29,3902.18,exchange_rate
2021-07-30,3836.95,exchange_rate
2021-07-31,3867.88,exchange_rate
2021-08-03,3865.46,exchange_rate
2021-08-04,3913.59,exchange_rate
2021-08-05,3911.36,exchange_rate
2021-08-06,3910.81,exchange_rate
2021-08-07,3949.33,exchange_rate
2021-08-10,3988.27,exchange_rate
2021-08-11,3979.8,exchange_rate
2021-08-12,3950.43,exchange_rate
2021-08-13,3887.07,exchange_rate
2021-08-14,3830.25,exchange_rate
2021-08-18,3868.41,exchange_rate
2021-08-19,3861.33,exchange_rate
2021-08-20,3876.08,exchange_rate
2021-08-21,3874.95,exchange_rate
2021-08-24,3867.73,exchange_rate
2021-08-25,3861.88,exchange_rate
2021-08-26,3865.04,exchange_rate
2021-08-27,3870.57,exchange_rate
2021-08-28,3834.13,exchange_rate
2021-08-31,3806.87,exchange_rate
2021-09-01,3774,exchange_rate
2021-09-02,3753.3,exchange_rate
2021-09-03,3780.85,exchange_rate
2021-09-04,3790.04,exchange_rate
2021-09-08,3812.76,exchange_rate
2021-09-09,3816.14,exchange_rate
2021-09-10,3829.72,exchange_rate
2021-09-11,3836.85,exchange_rate
2021-09-14,3835.27,exchange_rate
2021-09-15,3830.83,exchange_rate
2021-09-16,3825.36,exchange_rate
2021-09-17,3818.16,exchange_rate
2021-09-18,3828.18,exchange_rate
2021-09-21,3851.22,exchange_rate
2021-09-22,3843.77,exchange_rate
2021-09-23,3834.66,exchange_rate
2021-09-24,3835.67,exchange_rate
2021-09-25,3844.88,exchange_rate
2021-09-28,3837.91,exchange_rate
2021-09-29,3841.94,exchange_rate
2021-09-30,3834.68,exchange_rate
2021-10-01,3812.77,exchange_rate
2021-10-02,3781.35,exchange_rate
2021-10-05,3786.05,exchange_rate
2021-10-06,3796.3,exchange_rate
2021-10-07,3788.03,exchange_rate
2021-10-08,3772.44,exchange_rate
2021-10-09,3765.8,exchange_rate
2021-10-13,3738.48,exchange_rate
2021-10-14,3725.75,exchange_rate
2021-10-15,3755.29,exchange_rate
2021-10-16,3772.49,exchange_rate
2021-10-20,3766.94,exchange_rate
2021-10-21,3770.58,exchange_rate
2021-10-22,3783.3,exchange_rate
2021-10-23,3780.38,exchange_rate
2021-10-26,3769.98,exchange_rate
2021-10-27,3774.46,exchange_rate
2021-10-28,3761.21,exchange_rate
2021-10-29,3766.1,exchange_rate
2021-10-30,3784.44,exchange_rate
2021-11-03,3778.69,exchange_rate
2021-11-04,3837.84,exchange_rate
2021-11-05,3847.4,exchange_rate
2021-11-06,3881.76,exchange_rate
2021-11-09,3874.41,exchange_rate
2021-11-10,3876.86,exchange_rate
2021-11-11,3875.38,exchange_rate
2021-11-13,3888.53,exchange_rate
2021-11-17,3898.84,exchange_rate
2021-11-18,3907.95,exchange_rate
2021-11-19,3943.43,exchange_rate
2021-11-20,3923.53,exchange_rate
2021-11-23,3913.26,exchange_rate
2021-11-24,3944.37,exchange_rate
2021-11-25,3969.49,exchange_rate
2021-11-27,4008.13,exchange_rate
2021-11-30,4010.98,exchange_rate
2021-12-01,4004.54,exchange_rate
2021-12-02,3953.26,exchange_rate
2021-12-03,3945.18,exchange_rate
2021-12-04,3948.33,exchange_rate
2021-12-07,3944,exchange_rate
2021-12-08,3906.1,exchange_rate
2021-12-10,3899.87,exchange_rate
2021-12-11,3887.71,exchange_rate
2021-12-14,3886.87,exchange_rate
2021-12-15,3936.41,exchange_rate
2021-12-16,3990.27,exchange_rate
2021-12-17,4002.97,exchange_rate
2021-12-18,3999.85,exchange_rate
2021-12-21,4002.12,exchange_rate
2021-12-22,3996.28,exchange_rate
2021-12-23,3997.71,exchange_rate
2021-12-24,3997.09,exchange_rate
2021-12-25,3994.15,exchange_rate
2021-12-28,3989.41,exchange_rate
2021-12-29,4004,exchange_rate
2021-12-30,4023.68,exchange_rate
2021-12-31,3981.16,exchange_rate
2022-01-04,4082.75,exchange_rate
2022-01-05,4084.11,exchange_rate
2022-01-06,4042.36,exchange_rate
2022-01-07,4039.31,exchange_rate
2022-01-08,4043.46,exchange_rate
2022-01-12,4011.65,exchange_rate
2022-01-13,3970.08,exchange_rate
2022-01-14,3950.4,exchange_rate
2022-01-15,3993.65,exchange_rate
2022-01-19,4033.37,exchange_rate
2022-01-20,4003.95,exchange_rate
2022-01-21,3980.8,exchange_rate
2022-01-22,3964.3,exchange_rate
2022-01-25,3977.51,exchange_rate
2022-01-26,3987.32,exchange_rate
2022-01-27,3947.83,exchange_rate
2022-01-28,3944.04,exchange_rate
2022-01-29,3982.6,exchange_rate
2022-02-01,3942.73,exchange_rate
2022-02-02,3923.61,exchange_rate
2022-02-03,3928.05,exchange_rate
2022-02-04,3951.96,exchange_rate
2022-02-05,3962.68,exchange_rate
2022-02-08,3963.84,exchange_rate
2022-02-09,3965.41,exchange_rate
2022-02-10,3939.31,exchange_rate
2022-02-11,3917.75,exchange_rate
2022-02-12,3917.52,exchange_rate
2022-02-15,3938.97,exchange_rate
2022-02-16,3946.88,exchange_rate
2022-02-17,3963.72,exchange_rate
2022-02-18,3953.26,exchange_rate
2022-02-19,3927.25,exchange_rate
2022-02-23,3932.4,exchange_rate
2022-02-24,3913.79,exchange_rate
2022-02-25,3940.2,exchange_rate
2022-02-26,3910.64,exchange_rate
2022-03-01,3910.28,exchange_rate
2022-03-02,3901.62,exchange_rate
2022-03-03,3862.95,exchange_rate
2022-03-04,3771.77,exchange_rate
2022-03-05,3806.11,exchange_rate
2022-03-08,3813.41,exchange_rate
2022-03-09,3787.18,exchange_rate
2022-03-10,3746.43,exchange_rate
2022-03-11,3786,exchange_rate
2022-03-12,3827.64,exchange_rate
2022-03-15,3800.85,exchange_rate
2022-03-16,3836.56,exchange_rate
2022-03-17,3826.89,exchange_rate
2022-03-18,3816.43,exchange_rate
2022-03-19,3820.67,exchange_rate
2022-03-23,3765.67,exchange_rate
2022-03-24,3756.64,exchange_rate
2022-03-25,3798.9,exchange_rate
2022-03-26,3785.66,exchange_rate
2022-03-29,3785.7,exchange_rate
2022-03-30,3765.96,exchange_rate
2022-03-31,3748.15,exchange_rate
2022-04-01,3756.03,exchange_rate
2022-04-02,3774.79,exchange_rate
2022-04-05,3706.95,exchange_rate
2022-04-06,3723.79,exchange_rate
2022-04-07,3746.51,exchange_rate
2022-04-08,3771.83,exchange_rate
2022-04-09,3777.41,exchange_rate
2022-04-12,3744.16,exchange_rate
2022-04-13,3736.7,exchange_rate
2022-04-14,3737.32,exchange_rate
2022-04-19,3731.31,exchange_rate
2022-04-20,3755.85,exchange_rate
2022-04-21,3758.65,exchange_rate
2022-04-22,3759.54,exchange_rate
2022-04-23,3819.07,exchange_rate
2022-04-26,3931.74,exchange_rate
2022-04-27,3947.63,exchange_rate
2022-04-28,3967.32,exchange_rate
2022-04-29,3984.77,exchange_rate
2022-04-30,3966.27,exchange_rate
2022-05-03,4004.07,exchange_rate
2022-05-04,4016.34,exchange_rate
2022-05-05,4056.41,exchange_rate
2022-05-06,4086.08,exchange_rate
2022-05-07,4053.93,exchange_rate
2022-05-10,4085.76,exchange_rate
2022-05-11,4086.71,exchange_rate
2022-05-12,4080.32,exchange_rate
2022-05-13,4109.71,exchange_rate
2022-05-14,4110.53,exchange_rate
2022-05-17,4070.25,exchange_rate
2022-05-18,4033.85,exchange_rate
2022-05-19,4054.71,exchange_rate
2022-05-20,4050.88,exchange_rate
2022-05-21,3989.84,exchange_rate
2022-05-24,3950.35,exchange_rate
2022-05-25,3971.28,exchange_rate
2022-05-26,3959.05,exchange_rate
2022-05-27,3930.89,exchange_rate
2022-05-28,3912.34,exchange_rate
2022-06-01,3776.52,exchange_rate
2022-06-02,3791.74,exchange_rate
2022-06-03,3784.98,exchange_rate
2022-06-04,3771.63,exchange_rate
2022-06-07,3799.5,exchange_rate
2022-06-08,3790.88,exchange_rate
2022-06-09,3782.65,exchange_rate
2022-06-10,3833.34,exchange_rate
2022-06-11,3912.51,exchange_rate
2022-06-14,4016.5,exchange_rate
2022-06-15,3979.3,exchange_rate
2022-06-16,3923.96,exchange_rate
2022-06-17,3912.15,exchange_rate
2022-06-18,3905.05,exchange_rate
2022-06-22,4026.92,exchange_rate
2022-06-23,4026.52,exchange_rate
2022-06-24,4068.75,exchange_rate
2022-06-25,4129.87,exchange_rate
2022-06-29,4089.72,exchange_rate
2022-06-30,4127.47,exchange_rate
2022-07-01,4151.21,exchange_rate
2022-07-02,4198.77,exchange_rate
2022-07-06,4259.86,exchange_rate
2022-07-07,4348.68,exchange_rate
2022-07-08,4369.7,exchange_rate
2022-07-09,4388.27,exchange_rate
2022-07-12,4513.28,exchange_rate
2022-07-13,4627.46,exchange_rate
2022-07-14,4558.05,exchange_rate
2022-07-15,4519.65,exchange_rate
2022-07-16,4395.63,exchange_rate
2022-07-19,4315.41,exchange_rate
2022-07-20,4303.34,exchange_rate
2022-07-22,4410.14,exchange_rate
2022-07-23,4423.86,exchange_rate
2022-07-26,4461.63,exchange_rate
2022-07-27,4445.01,exchange_rate
2022-07-28,4420.75,exchange_rate
2022-07-29,4375.51,exchange_rate
2022-07-30,4300.3,exchange_rate
2022-08-02,4245.99,exchange_rate
2022-08-03,4313.3,exchange_rate
2022-08-04,4331.15,exchange_rate
2022-08-05,4268.3,exchange_rate
2022-08-06,4337.28,exchange_rate
2022-08-09,4307.09,exchange_rate
2022-08-10,4309.69,exchange_rate
2022-08-11,4273.82,exchange_rate
2022-08-12,4231.45,exchange_rate
2022-08-13,4185.49,exchange_rate
2022-08-17,4218.48,exchange_rate
2022-08-18,4316.47,exchange_rate
2022-08-19,4413.86,exchange_rate
2022-08-20,4400.25,exchange_rate
2022-08-23,4399.16,exchange_rate
2022-08-24,4374.45,exchange_rate
2022-08-25,4380.19,exchange_rate
2022-08-26,4407.95,exchange_rate
2022-08-27,4388.02,exchange_rate
2022-08-30,4386.13,exchange_rate
2022-08-31,4400.16,exchange_rate
2022-09-01,4422.77,exchange_rate
2022-09-02,4467.03,exchange_rate
2022-09-03,4466.73,exchange_rate
2022-09-07,4480.1,exchange_rate
2022-09-08,4446.36,exchange_rate
2022-09-09,4396.69,exchange_rate
2022-09-10,4365.32,exchange_rate
2022-09-13,4346.91,exchange_rate
2022-09-14,4413.89,exchange_rate
2022-09-15,4389.8,exchange_rate
2022-09-16,4404.64,exchange_rate
2022-09-17,4435.84,exchange_rate
2022-09-20,4415.11,exchange_rate
2022-09-21,4420.38,exchange_rate
2022-09-22,4403.82,exchange_rate
2022-09-23,4379.8,exchange_rate
2022-09-24,4426.47,exchange_rate
2022-09-27,4496.99,exchange_rate
2022-09-28,4556.42,exchange_rate
2022-09-29,4486.94,exchange_rate
2022-09-30,4532.07,exchange_rate
2022-10-01,4590.54,exchange_rate
2022-10-04,4545.66,exchange_rate
2022-10-05,4484.74,exchange_rate
2022-10-06,4548.89,exchange_rate
2022-10-07,4627.61,exchange_rate
2022-10-08,4605.29,exchange_rate
2022-10-12,4611.88,exchange_rate
2022-10-13,4611.18,exchange_rate
2022-10-14,4619.78,exchange_rate
2022-10-15,4636.83,exchange_rate
2022-10-19,4744.04,exchange_rate
2022-10-20,4815.09,exchange_rate
2022-10-21,4885.5,exchange_rate
2022-10-22,4913.24,exchange_rate
2022-10-25,4968.94,exchange_rate
2022-10-26,4948.14,exchange_rate
2022-10-27,4895.29,exchange_rate
2022-10-28,4821.92,exchange_rate
2022-10-29,4819.42,exchange_rate
2022-11-01,4898.74,exchange_rate
2022-11-02,4975.58,exchange_rate
2022-11-03,5015.84,exchange_rate
2022-11-04,5058.02,exchange_rate
2022-11-05,5061.21,exchange_rate
2022-11-09,5013.2,exchange_rate
2022-11-10,4914.71,exchange_rate
2022-11-11,4806.07,exchange_rate
2022-11-16,4801.06,exchange_rate
2022-11-17,4922.7,exchange_rate
2022-11-18,5022.03,exchange_rate
2022-11-19,4994.61,exchange_rate
2022-11-22,4958.42,exchange_rate
2022-11-23,4914.34,exchange_rate
2022-11-24,4875.91,exchange_rate
2022-11-26,4881.41,exchange_rate
2022-11-29,4840.6,exchange_rate
2022-11-30,4809.51,exchange_rate
2022-12-01,4815.59,exchange_rate
2022-12-02,4779.06,exchange_rate
2022-12-03,4767.19,exchange_rate
2022-12-06,4812.37,exchange_rate
2022-12-07,4818.32,exchange_rate
2022-12-08,4825.83,exchange_rate
2022-12-10,4815.99,exchange_rate
2022-12-13,4836.24,exchange_rate
2022-12-14,4791.57,exchange_rate
2022-12-15,4778.28,exchange_rate
2022-12-16,4797.02,exchange_rate
2022-12-17,4802.48,exchange_rate
2022-12-20,4781.28,exchange_rate
2022-12-21,4769.29,exchange_rate
2022-12-22,4761.64,exchange_rate
2022-12-23,4760.61,exchange_rate
2022-12-24,4745.04,exchange_rate
2022-12-28,4766.82,exchange_rate
2022-12-29,4765.92,exchange_rate
2022-12-30,4810.2,exchange_rate
2023-01-04,4842.26,exchange_rate
2023-01-05,4924,exchange_rate
2023-01-06,4989.58,exchange_rate
2023-01-07,4885.66,exchange_rate
2023-01-11,4807.85,exchange_rate
2023-01-12,4748.54,exchange_rate
2023-01-13,4692.04,exchange_rate
2023-01-14,4693.99,exchange_rate
2023-01-18,4691.09,exchange_rate
2023-01-19,4702.67,exchange_rate
2023-01-20,4683.85,exchange_rate
2023-01-21,4631.64,exchange_rate
2023-01-24,4551.02,exchange_rate
2023-01-25,4545.94,exchange_rate
2023-01-26,4538.91,exchange_rate
2023-01-27,4531.75,exchange_rate
2023-01-28,4548.5,exchange_rate
2023-01-31,4632.2,exchange_rate
2023-02-01,4648.7,exchange_rate
2023-02-02,4639.04,exchange_rate
2023-02-03,4584.44,exchange_rate
2023-02-04,4669.74,exchange_rate
2023-02-07,4776.25,exchange_rate
2023-02-08,4775.99,exchange_rate
2023-02-09,4769.85,exchange_rate
2023-02-10,4742.05,exchange_rate
2023-02-11,4777.73,exchange_rate
2023-02-14,4818.62,exchange_rate
2023-02-15,4783.24,exchange_rate
2023-02-16,4878.24,exchange_rate
2023-02-17,4966.33,exchange_rate
2023-02-18,4918.94,exchange_rate
2023-02-22,4950.33,exchange_rate
2023-02-23,4924.91,exchange_rate
2023-02-24,4853.9,exchange_rate
2023-02-25,4849.65,exchange_rate
2023-02-28,4808.14,exchange_rate
2023-03-01,4814.11,exchange_rate
2023-03-02,4848.78,exchange_rate
2023-03-03,4855.83,exchange_rate
2023-03-04,4780.89,exchange_rate
2023-03-07,4734.42,exchange_rate
2023-03-08,4744.95,exchange_rate
2023-03-09,4755.59,exchange_rate
2023-03-10,4748.61,exchange_rate
2023-03-11,4748.14,exchange_rate
2023-03-14,4769.76,exchange_rate
2023-03-15,4736.03,exchange_rate
2023-03-16,4835.51,exchange_rate
2023-03-17,4866.5,exchange_rate
2023-03-18,4824.25,exchange_rate
2023-03-22,4804.29,exchange_rate
2023-03-23,4776.09,exchange_rate
2023-03-24,4755.12,exchange_rate
2023-03-25,4741.76,exchange_rate
2023-03-28,4686.83,exchange_rate
2023-03-29,4658.79,exchange_rate
2023-03-30,4627.63,exchange_rate
2023-03-31,4627.27,exchange_rate
2023-04-01,4646.08,exchange_rate
2023-04-04,4603,exchange_rate
2023-04-05,4587.31,exchange_rate
2023-04-06,4570.91,exchange_rate
2023-04-11,4564.24,exchange_rate
2023-04-12,4516.76,exchange_rate
2023-04-13,4458.87,exchange_rate
2023-04-14,4424.02,exchange_rate
2023-04-15,4425.27,exchange_rate
2023-04-18,4431.45,exchange_rate
2023-04-19,4473.07,exchange_rate
2023-04-20,4532.43,exchange_rate
2023-04-21,4535.78,exchange_rate
2023-04-22,4523.64,exchange_rate
2023-04-25,4482.45,exchange_rate
2023-04-26,4486.6,exchange_rate
2023-04-27,4552.59,exchange_rate
2023-04-28,4654.14,exchange_rate
2023-04-29,4669,exchange_rate
2023-05-03,4713.08,exchange_rate
2023-05-04,4667.09,exchange_rate
2023-05-05,4616.58,exchange_rate
2023-05-06,4552.56,exchange_rate
2023-05-09,4490.58,exchange_rate
2023-05-10,4540.34,exchange_rate
2023-05-11,4545.39,exchange_rate
2023-05-12,4601.15,exchange_rate
2023-05-13,4564.44,exchange_rate
2023-05-16,4506.49,exchange_rate
2023-05-17,4531.58,exchange_rate
2023-05-18,4528.3,exchange_rate
2023-05-19,4521.64,exchange_rate
2023-05-20,4528.67,exchange_rate
2023-05-24,4501.81,exchange_rate
2023-05-25,4448.93,exchange_rate
2023-05-26,4470.83,exchange_rate
2023-05-27,4461.66,exchange_rate
2023-05-31,4408.65,exchange_rate
2023-06-01,4434.09,exchange_rate
2023-06-02,4410.49,exchange_rate
2023-06-03,4355.8,exchange_rate
2023-06-06,4307.02,exchange_rate
2023-06-07,4245,exchange_rate
2023-06-08,4209.14,exchange_rate
2023-06-09,4179.98,exchange_rate
2023-06-10,4173.66,exchange_rate
2023-06-14,4186.3,exchange_rate
2023-06-15,4182.33,exchange_rate
2023-06-16,4164.66,exchange_rate
2023-06-17,4145.72,exchange_rate
2023-06-21,4149.18,exchange_rate
2023-06-22,4158.21,exchange_rate
2023-06-23,4114.39,exchange_rate
2023-06-24,4168.88,exchange_rate
2023-06-27,4172.33,exchange_rate
2023-06-28,4152.48,exchange_rate
2023-06-29,4169.6,exchange_rate
2023-06-30,4191.28,exchange_rate
2023-07-01,4177.58,exchange_rate
2023-07-06,4128.08,exchange_rate
2023-07-07,4195.93,exchange_rate
2023-07-08,4189.96,exchange_rate
2023-07-11,4154.06,exchange_rate
2023-07-12,4193.59,exchange_rate
2023-07-13,4128.67,exchange_rate
2023-07-14,4102.13,exchange_rate
2023-07-15,4089.3,exchange_rate
2023-07-18,4069.39,exchange_rate
2023-07-19,3991.15,exchange_rate
2023-07-20,3980.2,exchange_rate
2023-07-22,3971.38,exchange_rate
2023-07-25,3950.58,exchange_rate
2023-07-26,3978.83,exchange_rate
2023-07-27,3951.1,exchange_rate
2023-07-28,3932.04,exchange_rate
2023-07-29,3923.49,exchange_rate
2023-08-01,3898.48,exchange_rate
2023-08-02,4007.44,exchange_rate
2023-08-03,4056.99,exchange_rate
2023-08-04,4144.79,exchange_rate
2023-08-05,4077.9,exchange_rate
2023-08-09,4076.46,exchange_rate
2023-08-10,4031.65,exchange_rate
2023-08-11,3955.23,exchange_rate
2023-08-12,3973.41,exchange_rate
2023-08-15,4029.95,exchange_rate
2023-08-16,4096.08,exchange_rate
2023-08-17,4130.33,exchange_rate
2023-08-18,4093.96,exchange_rate
2023-08-19,4124.04,exchange_rate
2023-08-23,4120.07,exchange_rate
2023-08-24,4085.89,exchange_rate
2023-08-25,4076.9,exchange_rate
2023-08-26,4117.78,exchange_rate
2023-08-29,4111.52,exchange_rate
2023-08-30,4110.08,exchange_rate
2023-08-31,4085.33,exchange_rate
2023-09-01,4099.2,exchange_rate
2023-09-02,4063.36,exchange_rate
2023-09-06,4089.46,exchange_rate
2023-09-07,4093.04,exchange_rate
