date,value,series
2023-04-01,114.523735113794,industrial_production
2023-05-01,114.999191688024,industrial_production
2023-06-01,113.740521209402,industrial_production
2023-07-01,112.477362839916,industrial_production
2023-08-01,111.910277754927,industrial_production
2023-09-01,113.725318419624,industrial_production
2023-10-01,112.197666802356,industrial_production
2023-11-01,111.890444903252,industrial_production
2023-12-01,112.716784817029,industrial_production
2024-01-01,111.653204600799,industrial_production
2024-02-01,111.131543922124,industrial_production
2024-03-01,111.571339365462,industrial_production
2024-04-01,111.259201335096,industrial_production
2024-05-01,110.296256982689,industrial_production
2024-06-01,110.993500618431,industrial_production
2024-07-01,111.351513669762,industrial_production
2024-08-01,110.540221565484,industrial_production
2024-09-01,110.006741381591,industrial_production
