date,value,series
2012-01-01,81.67653643809794,ise_original
2012-02-01,84.51323761746183,ise_original
2012-03-01,87.83155400253823,ise_original
2012-04-01,84.07504150009831,ise_original
2012-05-01,87.93244600217828,ise_original
2012-06-01,87.82308105504157,ise_original
2012-07-01,88.26510637882429,ise_original
2012-08-01,87.37096850556316,ise_original
2012-09-01,88.84580852726103,ise_original
2012-10-01,88.73893108362972,ise_original
2012-11-01,93.59522315522689,ise_original
2012-12-01,98.12148675378661,ise_original
2013-01-01,85.15063975755656,ise_original
2013-02-01,86.44485613554673,ise_original
2013-03-01,88.57957647469864,ise_original
2013-04-01,89.8314048697664,ise_original
2013-05-01,92.49389193757037,ise_original
2013-06-01,91.9038174655912,ise_original
2013-07-01,94.42374811139774,ise_original
2013-08-01,93.28142237954245,ise_original
2013-09-01,94.10246039274651,ise_original
2013-10-01,94.23306684608035,ise_original
2013-11-01,99.3587401943355,ise_original
2013-12-01,105.24531848164169,ise_original
2014-01-01,89.11508295842373,ise_original
2014-02-01,92.71993395784283,ise_original
2014-03-01,95.65285870814127,ise_original
2014-04-01,92.14149387310549,ise_original
2014-05-01,95.55350020332007,ise_original
2014-06-01,95.37663655743593,ise_original
2014-07-01,97.63758556036021,ise_original
2014-08-01,97.58381369260746,ise_original
2014-09-01,98.51365693263563,ise_original
2014-10-01,98.41991559778059,ise_original
2014-11-01,102.26690170869684,ise_original
2014-12-01,109.18992844095443,ise_original
2015-01-01,91.80530868111751,ise_original
2015-02-01,94.98724908455377,ise_original
2015-03-01,98.56420707210015,ise_original
2015-04-01,95.32321919227499,ise_original
2015-05-01,98.90568369882071,ise_original
2015-06-01,99.25965866906088,ise_original
2015-07-01,102.08301216928774,ise_original
2015-08-01,101.27128457261725,ise_original
2015-09-01,101.27068336145896,ise_original
2015-10-01,100.66143898811247,ise_original
2015-11-01,104.6154420939829,ise_original
2015-12-01,111.2528124166126,ise_original
2016-01-01,93.44259998490362,ise_original
2016-02-01,99.2152207964071,ise_original
2016-03-01,99.74256298183386,ise_original
2016-04-01,98.07288970735172,ise_original
2016-05-01,100.69555624560604,ise_original
2016-06-01,101.58396715148163,ise_original
2016-07-01,100.47651082342841,ise_original
2016-08-01,104.67836969335063,ise_original
2016-09-01,103.6556767859038,ise_original
2016-10-01,101.99606847159617,ise_original
2016-11-01,107.83828266826411,ise_original
2016-12-01,114.8693316746913,ise_original
2017-01-01,94.795036351534,ise_original
2017-02-01,98.85928312196287,ise_original
2017-03-01,102.21858741191079,ise_original
2017-04-01,97.75774119179592,ise_original
2017-05-01,102.05933772551332,ise_original
2017-06-01,104.51063338055759,ise_original
2017-07-01,104.17582449402995,ise_original
2017-08-01,105.78533770581244,ise_original
2017-09-01,104.16395289063922,ise_original
2017-10-01,103.21959091549921,ise_original
2017-11-01,108.87876820555336,ise_original
2017-12-01,116.82921270763875,ise_original
2018-01-01,96.2795230740531,ise_original
2018-02-01,100.41883660345418,ise_original
2018-03-01,103.87000484461264,ise_original
2018-04-01,101.69531491242554,ise_original
2018-05-01,104.31425477750362,ise_original
2018-06-01,106.34419730452977,ise_original
2018-07-01,107.26636074379094,ise_original
2018-08-01,109.06818207719608,ise_original
2018-09-01,106.76787293269734,ise_original
2018-10-01,106.88025929133967,ise_original
2018-11-01,112.59383105244795,ise_original
2018-12-01,119.01853659746044,ise_original
2019-01-01,99.79836652752952,ise_original
2019-02-01,103.95482945140361,ise_original
2019-03-01,107.3453675403389,ise_original
2019-04-01,104.14933099044265,ise_original
2019-05-01,108.70639083904096,ise_original
2019-06-01,108.94476080743212,ise_original
2019-07-01,111.86146070344776,ise_original
2019-08-01,111.82463590522661,ise_original
2019-09-01,108.90737803088425,ise_original
2019-10-01,110.27474710891494,ise_original
2019-11-01,115.23895117259548,ise_original
2019-12-01,122.61501882386632,ise_original
2020-01-01,103.19322891590046,ise_original
2020-02-01,107.70224797714816,ise_original
2020-03-01,100.59961872748077,ise_original
2020-04-01,83.11815223007774,ise_original
2020-05-01,89.76294138787621,ise_original
2020-06-01,95.28755314461392,ise_original
2020-07-01,99.96679027648547,ise_original
2020-08-01,100.21138065372826,ise_original
2020-09-01,101.8696836825806,ise_original
2020-10-01,105.10842444823648,ise_original
2020-11-01,111.01279283444508,ise_original
2020-12-01,119.95012252322972,ise_original
2021-01-01,99.70504573067444,ise_original
2021-02-01,104.2893878285576,ise_original
2021-03-01,111.86773876353378,ise_original
2021-04-01,104.26406001669466,ise_original
2021-05-01,101.67688034504565,ise_original
2021-06-01,109.95535274887305,ise_original
2021-07-01,113.14696317834063,ise_original
2021-08-01,111.92988010805371,ise_original
2021-09-01,115.58282452621881,ise_original
2021-10-01,115.82694592283977,ise_original
2021-11-01,122.70304324441106,ise_original
