date,value,series
2012-01-01,87.49124846586155,ise_sa
2012-02-01,87.66864638425457,ise_sa
2012-03-01,88.38743183182987,ise_sa
2012-04-01,87.71835406865176,ise_sa
2012-05-01,88.47552006341071,ise_sa
2012-06-01,88.5138285877361,ise_sa
2012-07-01,88.00299388378346,ise_sa
2012-08-01,86.77968450151712,ise_sa
2012-09-01,88.55342437320324,ise_sa
2012-10-01,88.67996885032532,ise_sa
2012-11-01,89.33488572917425,ise_sa
2012-12-01,89.18343427995988,ise_sa
2013-01-01,91.31861687065984,ise_sa
2013-02-01,90.72682364748354,ise_sa
2013-03-01,90.35887765467108,ise_sa
2013-04-01,92.36218045157426,ise_sa
2013-05-01,93.06756807346257,ise_sa
2013-06-01,92.41808121949188,ise_sa
2013-07-01,93.98575238134666,ise_sa
2013-08-01,92.40987696002209,ise_sa
2013-09-01,93.78034762894693,ise_sa
2013-10-01,94.33125267621544,ise_sa
2013-11-01,94.79204416704074,ise_sa
2013-12-01,95.49752131555933,ise_sa
2014-01-01,95.72225933407147,ise_sa
2014-02-01,97.1522824630248,ise_sa
2014-03-01,95.99760736004026,ise_sa
2014-04-01,96.38179011460107,ise_sa
2014-05-01,96.21033508199758,ise_sa
2014-06-01,95.77953131979918,ise_sa
2014-07-01,97.02559623729233,ise_sa
2014-08-01,96.46936540576131,ise_sa
2014-09-01,98.23856132275478,ise_sa
2014-10-01,98.69864560572944,ise_sa
2014-11-01,97.59142694161638,ise_sa
2014-12-01,98.90390700461614,ise_sa
2015-01-01,98.81892830020898,ise_sa
2015-02-01,99.36910571267747,ise_sa
2015-03-01,98.82837828433837,ise_sa
2015-04-01,99.86337407113324,ise_sa
2015-05-01,99.70709832751272,ise_sa
2015-06-01,99.51002507928882,ise_sa
2015-07-01,101.31214828326355,ise_sa
2015-08-01,99.91104427711782,ise_sa
2015-09-01,101.03559516069325,ise_sa
2015-10-01,101.06242884703225,ise_sa
2015-11-01,99.92957737722959,ise_sa
2015-12-01,100.65229627950404,ise_sa
2016-01-01,100.90678262475605,ise_sa
2016-02-01,102.5206993969759,ise_sa
2016-03-01,101.72375423912143,ise_sa
2016-04-01,101.42323035514,ise_sa
2016-05-01,101.81482300498388,ise_sa
2016-06-01,101.82332187692916,ise_sa
2016-07-01,99.67819827175819,ise_sa
2016-08-01,103.22353415624652,ise_sa
2016-09-01,103.64667999239768,ise_sa
2016-10-01,102.51529967372643,ise_sa
2016-11-01,103.13944066130382,ise_sa
2016-12-01,103.8512727314797,ise_sa
2017-01-01,102.47905341851468,ise_sa
2017-02-01,103.39016429021757,ise_sa
2017-03-01,102.55448814685329,ise_sa
2017-04-01,102.63212983351606,ise_sa
2017-05-01,103.2221481222858,ise_sa
2017-06-01,104.48079093854685,ise_sa
2017-07-01,103.08321405643956,ise_sa
2017-08-01,104.14110799420942,ise_sa
2017-09-01,104.2065570318556,ise_sa
2017-10-01,103.61237853359799,ise_sa
2017-11-01,104.02662252123251,ise_sa
2017-12-01,105.4246512151783,ise_sa
2018-01-01,104.11563536595163,ise_sa
2018-02-01,105.02974677709051,ise_sa
2018-03-01,105.81938529188048,ise_sa
